Character,Type,Content
Narration,Narrative,
Narration,Narrative,What?!
Narration,Narrative,
Narration,Narrative,Are we there already?
Narration,Narrative,
Narration,Narrative,Woody?!  How'd you --
Narration,Narrative,
Narration,Narrative,Woody's response is to slide the box aside and begin
Narration,Narrative,rummaging through the next box.
Narration,Narrative,
Narration,Narrative,"Slinky, Potato Head, Rex and the other toys GRUMBLE IN"
Narration,Narrative,CONFUSION as they poke their heads up out of the first box.
Narration,Narrative,
Narration,Narrative,Ah-hah!  There you are!!
Narration,Narrative,
Narration,Narrative,Woody pulls the RC Car and its remote out of the second box.
Narration,Narrative,
Narration,Narrative,Hey!  What's he doing?
Narration,Narrative,
Narration,Narrative,Woody runs to the back of the truck and throws the RC Car
Narration,Narrative,out onto the street.  The other toys SCREAM in horror.
Narration,Narrative,
Narration,Narrative,He's at it again!
Narration,Narrative,
Narration,Narrative,
Narration,Narrative,Woody turns on the remote and steers the RC car past Scud
Narration,Narrative,and under the parked car where Buzz is hiding.
Narration,Narrative,
Narration,Narrative,RC's motor WHIRRS happily at the sight of Buzz.
Narration,Narrative,
Narration,Narrative,The traffic light turns green allowing the van and truck to
Narration,Narrative,cross the intersection.
Narration,Narrative,
Narration,Narrative,(pointing at Woody)
Narration,Narrative,Get him!!!
Narration,Narrative,
Narration,Narrative,All the toys pour out of their boxes and CHARGE on Woody.
Narration,Narrative,
Narration,Narrative,"Ah-h!!  Ah-h!  No, no!"
Narration,Narrative,
Narration,Narrative,Woody continues to steer the remote while trying to avoid
Narration,Narrative,the angry mob of toys.
Narration,Narrative,
Narration,Narrative,Buzz jumps on to the RC car and they zoom back towards the
Narration,Narrative,moving truck.
Narration,Narrative,
Narration,Narrative,Scud is right on their heels and is about to chomp down on
Narration,Narrative,Buzz --
Narration,Narrative,
Narration,Narrative,Rocky picks up Woody and spins him over his head.
Narration,Narrative,
Narration,Narrative,"No, no, no!  Wait!"
Narration,Narrative,(as Rocky spins him)
Narration,Narrative,Whoa-Whoa-Whoa...!
Narration,Narrative,
Narration,Narrative,-- The RC car suddenly swerves from Scud's jaws and starts
Narration,Narrative,doing doughnuts (matching Woody's) in the middle of the street.
Narration,Narrative,
Narration,Narrative,(spinning)
Narration,Narrative,Whoa-Whoa-Whoa...!
Narration,Narrative,
Narration,Narrative,Rocky throws Woody to the floor.
Narration,Narrative,
Narration,Narrative,-- RC resumes his course straight down the street with Scud
Narration,Narrative,giving close chase.
Narration,Narrative,
Narration,Narrative,Hamm leaps off a pile of boxes and onto Woody.
Narration,Narrative,
Narration,Narrative,Pig pile!!
Narration,Narrative,
Narration,Narrative,"-- The RC car hops up in the air, tossing Buzz up and off."
Narration,Narrative,"Buzz manages to land back on RC, but facing backwards."
Narration,Narrative,
Narration,Narrative,
Narration,Narrative,It changes red again and the wall of cross traffic resumes.
Narration,Narrative,
Narration,Narrative,Buzz and the RC car drive straight into it.
Narration,Narrative,
Narration,Narrative,Scud blindly follows them into the traffic and skids to a
Narration,Narrative,halt just missing a car.  The car swerves and CRASHES into
Narration,Narrative,another car.  Soon there is a multi-car pile up that
Narration,Narrative,"encircles Scud, entrapping the dog."
Narration,Narrative,
Narration,Narrative,Buzz and the RC car emerge from the intersection safely on
Narration,Narrative,the other side.
Narration,Narrative,
Narration,Narrative,
Narration,Narrative,The mob of toys lift up Woody (still holding the remote) and
Narration,Narrative,head for the open back.
Narration,Narrative,
Narration,Narrative,No wait!  You don't understand!
Narration,Narrative,Buzz is out there!  We've gotta
Narration,Narrative,help him!!
Narration,Narrative,
Narration,Narrative,Toss 'im overboard!
Narration,Narrative,
Narration,Narrative,"No, no, no, wait!"
Narration,Narrative,
Narration,Narrative,The toys toss him out into the road.  As the truck drives
Narration,Narrative,"off, the toys CHEER."
Narration,Narrative,
Narration,Narrative,So long Woody!
Narration,Narrative,
Narration,Narrative,
Narration,Narrative,
Narration,Narrative,Woody turns around and ducks just in time as a car passes
Narration,Narrative,over him.
Narration,Narrative,
Narration,Narrative,"Shaken, Woody tries to get up again when..."
Narration,Narrative,
Narration,Narrative,
Narration,Narrative,come barreling towards him.
Narration,Narrative,
Narration,Narrative,Who-o-o-oa!  Woody!
Narration,Narrative,
Narration,Narrative,The RC Car sweeps up Woody and keeps driving.
Narration,Narrative,
Narration,Narrative,Woody finds himself sitting in front of Buzz (still holding
Narration,Narrative,the remote).
Narration,Narrative,
Narration,Narrative,"Well, thanks for the ride."
Narration,Narrative,
Narration,Narrative,(pointing ahead)
Narration,Narrative,Look out!!
Narration,Narrative,
Narration,Narrative,The toys are about to slam into the rear tire of the car
Narration,Narrative,that had passed over Woody earlier.
Narration,Narrative,
Narration,Narrative,Woody SCREAMS and gives the steering wheel on the remote a
Narration,Narrative,"hard left, missing the tire by inches.  The RC Car moves up"
Narration,Narrative,under the car.
Narration,Narrative,
Narration,Narrative,Now let's catch up to that truck!
Narration,Narrative,
Narration,Narrative,
Narration,Narrative,"Woody flicks a switch from ""ON"" to ""TURBO."""
Narration,Narrative,
Narration,Narrative,The RC Car speeds up towards the moving truck.
Narration,Narrative,
Narration,Narrative,
Narration,Narrative,"The toys are busy CONGRATULATING one another when Lenny, the"
Narration,Narrative,"wind-up binoculars, glances out the back and spots Buzz and"
Narration,Narrative,Woody.
Narration,Narrative,
Narration,Narrative,Guys!  Guys!  Woody's riding RC!
Narration,Narrative,And Buzz is with him!
Narration,Narrative,
Narration,Narrative,What?!!!
Narration,Narrative,
Narration,Narrative,The toys rush to the edge of the open truck.  Bo picks up
Narration,Narrative,Lenny and looks through him.
Narration,Narrative,
Narration,Narrative,
Narration,Narrative,It is Buzz!  Woody was telling the
Narration,Narrative,truth!
Narration,Narrative,
Narration,Narrative,What have we done?!
Narration,Narrative,
Narration,Narrative,Great.  Now I have guilt.
Narration,Narrative,
Narration,Narrative,The RC Car begins to gain on the truck.
Narration,Narrative,
Narration,Narrative,We're almost there.
Narration,Narrative,
Narration,Narrative,Rocky!  The ramp!
Narration,Narrative,
Narration,Narrative,"Rocky, the wrestler doll, rushes over to a lever on the side"
Narration,Narrative,"of the back.  The sign above it reads ""RAMP: UP/DOWN."""
Narration,Narrative,Rocky pushes down hard on the lever.  The ramp begins to lower.
Narration,Narrative,
Narration,Narrative,Woody & Buzz look up to see the ramp about to come down
Narration,Narrative,right on top of them.
Narration,Narrative,
Narration,Narrative,Look out!!
Narration,Narrative,
Narration,Narrative,The RC Car pulls back just before the heavy ramp slams into
Narration,Narrative,the road.  Sparks fly everywhere from the metal scraping the
Narration,Narrative,pavement.
Narration,Narrative,
Narration,Narrative,(to other toys)
Narration,Narrative,Quick!  Hold on to my tail!
Narration,Narrative,
Narration,Narrative,Potato Head and Rex grabs on to Slinky's tail allowing
Narration,Narrative,Slinky's front end to jump off the truck and onto the ramp.
Narration,Narrative,
Narration,Narrative,Slinky leans forward with his paw outstretched to Woody.
Narration,Narrative,Woody hands the remote to Buzz and leans forward to grab
Narration,Narrative,Slinky's hand.
Narration,Narrative,
Narration,Narrative,
Narration,Narrative,They grab hold of one another.
Narration,Narrative,
Narration,Narrative,"That a boy, Slink!!"
Narration,Narrative,
Narration,Narrative,"All of a sudden, the RC Car begins to slow down pulling"
Narration,Narrative,Slinky's front end off the ramp.
Narration,Narrative,
Narration,Narrative,Woody!!
Narration,Narrative,
Narration,Narrative,His slinky middle begins to stretch and stretch...
Narration,Narrative,
Narration,Narrative,Woody!  Speed up!
Narration,Narrative,
Narration,Narrative,(to Buzz)
Narration,Narrative,Speed up!
Narration,Narrative,
Narration,Narrative,The batteries!  They're running out!
Narration,Narrative,
Narration,Narrative,RC's headlight eyes sag.  The car slows even more.
Narration,Narrative,
Narration,Narrative,As Slinky continues stretching.  The RC Car begins to weave
Narration,Narrative,side-to-side like a water skier.
Narration,Narrative,
Narration,Narrative,Whoa!  Whoa!  Whoa!
Narration,Narrative,
Narration,Narrative,
Narration,Narrative,"With Mom and Andy preoccupied, baby Molly looks in her"
Narration,Narrative,sideview mirror.
Narration,Narrative,
Narration,Narrative,
Narration,Narrative,The RC Car (w/ Woody and Buzz) weaves into view and then
Narration,Narrative,back out.
Narration,Narrative,
Narration,Narrative,Molly SQUEALS with delight.
Narration,Narrative,
Narration,Narrative,
Narration,Narrative,"With Slinky's mid-section stretched to the limit, he begins"
Narration,Narrative,to lose his grip on Woody.
Narration,Narrative,
Narration,Narrative,I can't hold on much longer!
Narration,Narrative,
Narration,Narrative,Slink!  Hang on!
Narration,Narrative,
Narration,Narrative,"Slinky's hand slips, sending his front shooting back into"
Narration,Narrative,the moving truck and knocking over all the toys.
Narration,Narrative,
Narration,Narrative,The RC Car sputters to a stop.
Narration,Narrative,
Narration,Narrative,Woody and Buzz watch in vain as the family van and moving
Narration,Narrative,truck disappear.
Narration,Narrative,
Narration,Narrative,Buzz tosses the remote to the ground in frustration.
Narration,Narrative,
Narration,Narrative,(sarcastic)
Narration,Narrative,Great!
Narration,Narrative,
Narration,Narrative,
Narration,Narrative,Woody!  The rocket!
Narration,Narrative,
Narration,Narrative,The match!
Narration,Narrative,
Narration,Narrative,Woody pulls out the match from his holster that Sid had put
Narration,Narrative,there earlier.
Narration,Narrative,
Narration,Narrative,(continued)
Narration,Narrative,"Yes!  Thank you, Sid!"
Narration,Narrative,
Narration,Narrative,"Woody runs around behind Buzz, strikes the match against"
Narration,Narrative,"RC's back tire, and is about to light the fuse when..."
Narration,Narrative,
Narration,Narrative,
Narration,Narrative,"whizzes right over them, blowing out the match."
Narration,Narrative,
Narration,Narrative,Woody clenches the burnt match in his hands and falls
Narration,Narrative,prostrate to the ground.
Narration,Narrative,
Narration,Narrative,No-o-o!  No-no-no-no!  No-o-o!
Narration,Narrative,
Narration,Narrative,"Unable to watch a cowboy cry, Buzz bows his head, causing"
Narration,Narrative,his helmet to block the sun from Woody.
Narration,Narrative,
Narration,Narrative,"As Buzz's shadow passes over him, Woody stops whimpering and"
Narration,Narrative,looks at his hand.
Narration,Narrative,
Narration,Narrative,
Narration,Narrative,"like the one generated from Sid's magnifying glass, appears"
Narration,Narrative,on the back of Woody's hand.
Narration,Narrative,
Narration,Narrative,"Woody leaps up, grabs Buzz's helmet and aligns it so the"
Narration,Narrative,white dot hits the tip of the fuse.
Narration,Narrative,
Narration,Narrative,Woody?!  What are you doing?
Narration,Narrative,
Narration,Narrative,"Hold still, Buzz!"
Narration,Narrative,
Narration,Narrative,The fuse lights.
Narration,Narrative,
Narration,Narrative,Ha-ha!!
Narration,Narrative,
Narration,Narrative,You did it!  Next stop.  Andy.
Narration,Narrative,
Narration,Narrative,Woody jumps back onto the car then suddenly stops smiling.
Narration,Narrative,
Narration,Narrative,Wait a minute...I just lit a rocket.
Narration,Narrative,Rockets explo --
Narration,Narrative,
Narration,Narrative,
Narration,Narrative,The RC Car rockets forward.  Speeding along the dividing
Narration,Narrative,"line in the road, it easily passes car after car until the"
Narration,Narrative,moving truck can be seen on the horizon.
Narration,Narrative,
Narration,Narrative,
Narration,Narrative,"The toys are gathered around Slinky, his spring splayed out"
Narration,Narrative,on the floor.
Narration,Narrative,
Narration,Narrative,I shoulda held on longer.
Narration,Narrative,
Narration,Narrative,Lenny looks out the back again.
Narration,Narrative,
Narration,Narrative,Look!  Look!  It's Woody and Buzz!
Narration,Narrative,Comin' up fast!
Narration,Narrative,
Narration,Narrative,The toys run to the opening and CHEER.
Narration,Narrative,
Narration,Narrative,
Narration,Narrative,The rocket is so strong that it begins to lift Buzz and
Narration,Narrative,Woody off the RC Car.  Woody manages to continue holding
